id	collectible	slug	classId	multiClassIds	minionTypeId	cardTypeId	cardSetId	rarityId	artistName	health	attack	manaCost	name	text	image	imageGold	flavorText	cropImage	keywordIds	duels
1221	1	"1221-void-terror"	9	[]	15	4	3	3	"Alex Alexandrov"	4	3	3	"공허의 괴물"	"<b>전투의 함성:</b> 이 하수인 양옆에 있는 하수인들을 처치하고 그들의 공격력과 생명력을 얻습니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/09581bdda451a2fbd758b80fbb7ec1438fe99578f8f803ec84392d7c8499ca47.png"	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/89ccdf9934e4803acd30bdba793fa41d59ff91cae32f23e1749824992892216e.png"	"이 카드를 덱에 넣으면 다른 하수인들의 신뢰를 잃습니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/bdcfdbb7fe24d4b490a54e4bac9cbbe66682a09a4e9d67bfe86f0ae91ed40f62.png"	[8]	{"relevant":true,"constructed":true}
64008	1	"64008-encumbered-pack-mule"	12	[]	20	4	1578	3	"Matt Dixon"	3	2	2	"과중된 짐노새"	"<b>도발</b>, 이 카드를 뽑을 때, 이 카드를 복사하여 내 손으로 가져옵니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/01a18f3dc2f1675ec853917ed90e20f099dd4bf18f7ac3cb21ad38462ca53aee.png"	""	"\"이정도면 물건 하나도 빼놓지 않고 챙길 수 있겠지?\""	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/a4c04420e5255279ed08ea6d77476ed59efff041b9f11b67f64b9c5f6ce0610e.png"	[1]	{"relevant":true,"constructed":true}
53438	1	"53438-generous-mummy"	12	[]	11	4	1158	3	"Jim Nelson"	4	5	3	"관대한 미라"	"<b>환생</b>, 상대편의 카드의 비용이 (1) 감소합니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/cf59c0e24541ccd5989dd39d5032086f85d67b48bd8627c995306ce47395f7ce.png"	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/0acdb0e40c5d5a8497ae72df203dc1f830dd1e3c00b0b03f10975b592e807b3e.png"	"나는 관대하다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/9a1405c5520a77aabdfb0d483ef1dad38d3b5266d9060a17dc714949a532f771.png"	[78]	{"relevant":true,"constructed":true}
38526	1	"38526-psych-o-tron"	12	[]	17	4	21	1	"Matt Dixon"	4	3	5	"광기로봇"	"<b>도발</b> <b>천상의 보호막</b>"	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/4df094be5420ba7a88dfedb1727a758555dddfad41c91f3f6f6c87119eb80881.png"	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/42dd9a7973e94b121d2bbe305282f7606757f27b498d7c81a987c4923e4f35ff.png"	"왠지 빨간 내복을 입으면 어울릴 것 같은 로봇입니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/ab2f3b1ac07893316ad69ec7d50f2cc6acbc9ffed836c702992db04881493766.png"	[1,3]	{"relevant":true,"constructed":true}
801	1	"801-crazed-alchemist"	12	[]	11	4	3	3	"Tom Fleming"	2	2	2	"광기의 연금술사"	"<b>전투의 함성:</b> 하수인의 공격력과 생명력을 바꿉니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/13381d8b94d9cd38228f0be6a57aafda9316538d13fe09963e2a421f8ed7b318.png"	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/d9f8310e29ac83fb217d7e97fe56e6fd9b94a60965b825e5c9ac8893e2b2bf2c.png"	"\"새 물약이 마음에 들 겁니다.\"라는군요. 당신이 가진 팔다리의 개수가 마음에 안 든다면 뭐... 맞는 말이겠네요."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/ef34d0625f33202b330fadac100ffbf49f7d8b2dc0daf54acd8faf117098ac47.png"	[8]	{"relevant":true,"constructed":true}
65602	1	"65602-monstrous-parrot"	3	[]	20	4	1578	1	"Andrew Hou"	4	3	4	"괴물 앵무"	"<b>전투의 함성:</b> 내가 마지막으로 발동한 <b>죽음의 메아리</b> 능력을 반복합니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/59c0470db50fab1e8bd15b78eb499a22762db82b2a95fadeb913033f36457fc1.png"	""	"대체 어떤 간식을 주고 계셨던 겁니까?"	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/3b8bce50eb774a20b7fcd1e06c288084fdae9f57b78b921a757188196d34cd4c.png"	[8,12]	{"relevant":true,"constructed":true}
86722	1	"86722-thaddius-monstrosity"	12	[]	11	4	1776	5	"James Ryman"	11	11	10	"괴수 타디우스"	"<b>도발</b>, 비용이 홀수인 카드들의 비용이 (4) 감소합니다. <i>(다음 턴에 짝수로 바뀝니다!)</i> <b>도발</b>, 비용이 짝수인 카드들의 비용이 (4) 감소합니다. <i>(다음 턴에 홀수로 바뀝니다!)</i>"	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/a5cdededccd389fccbd6b6f365038c6448361edc27163dba454df6bacaec1c03.png"	""	"타디우스가 쓰일지에 대한 퓨진과 스탈라그의 견해는 양극으로 엇갈렸습니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/deb7a1d830dea850ef5341c86277c45dba50696b80f3337651cad142537809fb.png"	[1]	{"relevant":true,"constructed":true}
42563	1	"42563-professor-putricide"	3	[]	11	4	1001	5	"Mike Sass"	4	5	4	"교수 퓨트리사이드"	"내가 <b>비밀</b>을 낸 후에, 무작위 사냥꾼 <b>비밀</b>을 시전합니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/46e603ebb2b087e5ec75f75fa2201a9f3a5f69375208c85dc96e4dee5838882e.png"	""	"교수는 C뿌리기를 사용했다! 효과는 굉장했다! 학생은 B바라기를 사용했다! 그러나 아무 일도 일어나지 않았다! 학생은 눈앞이 깜깜해졌다!"	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/796877b52017c8f3dbccebccc758bd4ee064703e25f1094b4074fe0b3e8f335d.png"	[5]	{"relevant":true,"constructed":true}
2882	1	"2882-pit-snake"	7	[]	20	4	20	1	"Bernie Kang"	1	2	1	"구덩이 독사"	"<b>독성</b>"	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/0b7321582c59224f0fe1d9800d4b6f0510fda8ddb2050e5b2e903c824208a27c.png"	""	"독사 구덩이였으면 훨씬 더 위험했을 겁니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/3974bbf6de7331fac64a40e84a737e6432659c441baf6e3e7c6cc7dee1fa6296.jpg"	[32]	{"relevant":true,"constructed":true}
54267	1	"54267-pit-crocolisk"	12	[]	20	4	1158	1	"Alex Horley Orlandelli"	6	5	8	"구덩이 악어"	"<b>전투의 함성:</b> 피해를 5 줍니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/1f38e464ef73cf66673aee9cb28b3ff176d4f2914f53f731dfa0e47031db169f.png"	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/f64717eaa6bb280999e801996f723ced8e78952080891f8a0be4e9bc5c285d86.png"	"구덩이라고요! 귀염둥이가 아니고!"	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/3889aa1ce261edd3d65950fa456c3a03ff0407d1a15d80fdf1a18f4c14faefad.png"	[8]	{"relevant":true,"constructed":true}
54493	1	"54493-cloud-prince"	4	[]	18	4	1158	1	"Anton Zemskov"	4	4	5	"구름 왕자"	"<b>전투의 함성:</b> 내 전장에 <b>비밀</b>이 있으면, 피해를 6 줍니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/1ef9ae8c77426736e12bb4555b703c4b84f62c940aadc8c1eb92bde4b532fea1.png"	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/5bca7923d55b544ea6e2a0d452e6e7c5745d4bae0194f135dd521495970e8677.png"	"내 비밀이 하늘에 닿아 울려 구름도 나를 듣기까지, 마음에 들 때까지."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/5ed9533304083a33cace0e667e1b36a30bf1a3dac38a0e366ca685b596b04c20.png"	[5,8]	{"relevant":true,"constructed":true}
61191	1	"61191-lothraxion-the-redeemed"	5	[]	15	4	1466	5	"James Ryman"	5	5	5	"구원받은 로스락시온"	"<b>전투의 함성:</b> 이번 게임 동안 내가 은빛 성기사단 신병을 소환한 후에, 그 하수인에게 <b>천상의 보호막</b>을 부여합니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/66fb833a70d9526ed335c5f52c27531590334c020907864a032f946914392b4e.png"	""	"로스락시온... 그저 빛..."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/c0681ec9dadd7604120da674dc5f149fb1810812b7876869e6dcd0d3925d25a8.png"	[3,8]	{"relevant":true,"constructed":true}
443	1	"443-hungry-crab"	12	[]	20	4	3	4	"Jaemin Kim"	2	1	1	"굶주린 게"	"<b>전투의 함성:</b> 멀록을 처치하고 +2/+2를 얻습니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/90e2e8dcff73bb4ca14adae905f83f144da48c1349a51b3b5f35a44014682822.png"	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/249599441dfa0954ddaef6a205a57ced78488353226208f64c49301549cfb7b4.png"	"멀록은 저녁 거리입니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/1ee3ba34d6d63918fff41dc5961b9cf03ecd05ebfaa3e085b82c2591ab93f8bb.png"	[8]	{"relevant":true,"constructed":true}
53887	1	"53887-riftcleaver"	9	[]	15	4	1158	4	"Nicola Saviori"	5	7	6	"균열파괴자"	"<b>전투의 함성:</b> 하수인을 처치합니다. 그 하수인의 생명력만큼 내 영웅에게 피해를 줍니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/c81d2a06f141922c2b3004358b42e73af21f9b42092697353c2c117e578e80d3.png"	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/68157aa3e83a708da58ba7a165d3d18dbf92dd98dbed485a8bbaaa507dbf1e34.png"	"파괴 본능을 한껏 일깨워줍니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/0d483cbd0324fa6cd70cac7a3310065cc05ee4c96d63a608e40be4e43ed833f9.png"	[8]	{"relevant":true,"constructed":true}
56806	1	"56806-shadowhoof-slayer"	14	[]	15	4	1635	2	"A.J. Nazzaro"	1	2	1	"그림자발굽 학살자"	"<b>전투의 함성:</b> 이번 턴에 내 영웅에게 공격력을 +1 부여합니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/b2979748a69b758b8e540e545cbf7a906e41b83edd728a68eb89e22fa5884f4d.png"	""	"살게라스의 영향을 받기 전까지는 평범한 엘프 궁수였다고 합니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/e552e5d3943fdaf87be9d5d12f73ae374f0f0b31b3000c8d37d22031e8c87247.png"	[8]	{"relevant":true,"constructed":true}
1860	1	"1860-webspinner"	3	[]	20	4	12	1	"Dan Brereton"	1	1	1	"그물거미"	"<b>죽음의 메아리:</b> 무작위 야수를 얻습니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/f8717590435d6021e9646ce320e2baefbb706dcaf78a3ba0eed4e747c28ba2d7.png"	""	"거미 고치는 마치 작은 피냐타 같습니다! 귀여워라!"	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/1ea51c37d314e97321f72777ad346ddebe0a8f71bb5dea36312e936464a53e86.png"	[12]	{"relevant":true,"constructed":true}
2249	1	"2249-soot-spewer"	4	[]	17	4	13	3	"Phil Saunders"	4	3	3	"그을음 생성로봇"	"<b>주문 공격력 +1</b> <b>전투의 함성:</b> 내 전장에 다른 기계가 있으면, 무작위 화염 주문을 얻습니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/0dc23293f35b1eed6aea27571c1685d4e914e9e05356c55ae179ebf7ff26a717.png"	""	"그을음 생성로봇의 창시자와 고블린 벌목기의 창시자는 개와 고양이처럼 사이가 안 좋다고 합니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/95acec1641eb936e0cc0537d563fd33b77b2528fda079bef79c52e72383363f1.png"	[2,8]	{"relevant":true,"constructed":true}
61434	1	"61434-blood-of-ghuun"	6	[]	18	4	1466	4	"Dave Allsop"	8	8	9	"그훈의 피"	"<b>도발</b>, 내 턴이 끝날 때, 내 덱에서 하수인을 복사하여 5/5 하수인으로 소환합니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/05996663af4b13d614aa7e528340ae06af4feb9fcd7e4487131d7e96839f1f35.png"	""	"안면 인식을 등록해본 적이 없다니 가슴이 웅장해집니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/547cd2a93f75a9cd149611edf69197224b00e3b4467e91e675ff0f592ff4c2f3.png"	[1]	{"relevant":true,"constructed":true}
46495	1	"46495-gilded-gargoyle"	6	[]	11	4	1004	1	"E. M. Gist"	2	2	3	"금박 가고일"	"<b>죽음의 메아리:</b> 동전을 내 손으로 가져옵니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/e6977b7a56af36dbcc4917c0f369f2c3c068e7f49e14b0e162b128f56f6677e0.png"	""	"가고일의 가느다란 틈 속에서 동전이 잘그락거리는 소리가 들립니다... 어떻게 하시겠습니까?"	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/d2d32088e312af1c2454f48159ec03deb96e29c507713f4a8f76e52d57d26025.png"	[12]	{"relevant":true,"constructed":true}
72938	1	"72938-pelican-diver"	12	[]	20	4	1658	1	"BOSi Studio"	1	4	1	"급강하 펠리컨"	"<b>속공</b>, 1턴 동안 <b>휴면</b> 상태입니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/f9935d69de3e10cfc1a4de9bc034685c97424fd64cdef82505c0f95ad3d8a9da.png"	""	"부리가 엄청 커서 거수 하수인도 들어갈지도요. (당연히 안 들어갑니다.)"	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/fcc4c17108f5bfd3c53aa6fa33a0230ec13ea130fc5e584f4853af357a7aa141.png"	[53]	{"relevant":true,"constructed":true}
38533	1	"38533-grotesque-dragonhawk"	12	[]	20	4	21	1	"Jim Nelson"	5	5	7	"기괴한 용매"	"<b>질풍</b>"	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/477e781622a1e3cd727efb81b3da133811a661b1101eeba04be662f60c5be73f.png"	""	"아마 타락에 가장 많이 영향을 받은 생물이지 않나 싶습니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/f9548ca32688aabc8da56a046af9b106affadf5db279a5e142c17ec966114f3a.jpg"	[11]	{"relevant":true,"constructed":true}
71688	1	"71688-naval-mine"	12	[]	17	4	1658	1	"Studio Hive "	2	0	2	"기뢰"	"<b>죽음의 메아리:</b> 적 영웅에게 피해를 4 줍니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/3aed6de87475595695f949a45d0393b6badb9ea08da90b829142f6c414043dba.png"	""	"기뢰? 고뤠?"	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/d009843d4f2927a0634cebe64dac742d0f2f40ff5880e086fec913f462e3d90f.png"	[12]	{"relevant":true,"constructed":true}
42707	1	"42707-stitched-tracker"	3	[]	11	4	1001	1	"Steve Prescott"	2	2	3	"기워 붙인 추적자"	"<b>전투의 함성:</b> 내 덱에서 하수인을 <b>발견</b>해서 복사해옵니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/66666f65553031c7ebc64e962816126a89503e2030dfcb4fd8dcb287dce08921.png"	""	"그저 기워 붙일 친구가 더 갖고 싶을 뿐입니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/699b94a2da0e6398d3dad2705fdbf1f9039eaaa07451cd4070cc7a8824312336.png"	[8,21]	{"relevant":true,"constructed":true}
65683	1	"65683-deepwater-evoker"	4	[]	23	4	1578	3	"L. Lullabi & K. Turovec"	4	3	4	"깊은물 기원사"	"<b>전투의 함성:</b> 주문을 뽑습니다. 그 주문의 비용만큼 방어도를 얻습니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/34cb5cb55c690c9de8ebae315ade4cceecc59fcb977d82eaf9350e86b6c0bf47.png"	""	"\"선장님! 뭔가에 부딪혔습니다! ... 아니요, 제가 안 그랬습니다!\""	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/d5b613cd8eb9b171bc4c68308d7256be6d772381ddb41b33ae4b960f703e1b6f.png"	[8]	{"relevant":true,"constructed":true}
45269	1	"45269-raven-familiar"	4	[]	20	4	1004	1	"Eva Widermann"	2	2	2	"까마귀 전령"	"<b>전투의 함성:</b> 각 덱의 주문을 공개해 내 것의 비용이 더 높으면, 그 카드를 뽑습니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/2b0fca9abd8802d0156100cafcdb8e17935f0b0f0ca6fccc435eb132404b28d3.png"	""	"까마귀 날자 카드 떨어집니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/c1c2adb0869456b46b3b8b62a79a10c5835116a9c02eb7466a69bb81f0717444.jpg"	[8]	{"relevant":true,"constructed":true}
2023	1	"2023-screwjank-clunker"	10	[]	17	4	13	3	"Jesper Ejsing"	5	2	4	"깡통나사 고물로봇"	"<b>전투의 함성:</b> 아군 기계에게 +2/+2를 부여합니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/94d825eb4da4e2bd1632697c68b05122ceba2d0f415fb5f6185722a6ecfd5118.png"	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/fba9ff49495f1555f0e39ef06fe5972f23704a23a291a8779f457d9945f1c30c.png"	"동작을 멈추면 이렇게 외치면서 발로 몇 번 차주세요. \"이 고물 같으니라고!\""	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/a78e73fa5227b53951bae09dc9a4126882ff884c1ed7580eaa9cc842354d211a.png"	[8]	{"relevant":true,"constructed":true}
1928	1	"1928-snowchugger"	4	[]	17	4	13	1	"Gabor Szikszai"	3	2	2	"꽁꽁로봇"	"이 하수인에게 피해를 받은 캐릭터는 <b>빙결</b> 상태가 됩니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/da58568e8ec7cdcddb8795a6487a506cac3cd20ad26cef2d5c260338d684dc4f.png"	""	"천천히 뒤뚱거리며 이런 소리를 냅니다. \"칙칙폭폭! 칙칙폭폭!\""	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/056c198b3298cd38027c4f6cfc1a3c779240ca58459adef79ddd5d88fe0ca48a.png"	[10]	{"relevant":true,"constructed":true}
61969	1	"61969-crabrider"	12	[]	14	4	1466	1	"Matt Dixon"	4	1	2	"꽃게 기수"	"<b>속공</b> <b>질풍</b>"	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/300efc2f9beeab305616cd8cafd026aaf7b3b71cfe18ac2748737b6602c052c1.png"	""	"\"니들이 꽃게 맛을 알어?\""	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/ab94c1c6d661b384f30b6776489b8b70a0dec58956ae0833e4ef153844820418.png"	[11,53]	{"relevant":true,"constructed":true}
73712	1	"73712-dozing-kelpkeeper"	2	[]	92	4	1658	3	"Tanamaes Leejiarasaes"	4	4	1	"꾸벅이는 해초관리인"	"<b>속공</b>, <b>휴면</b> 상태로 시작합니다. 마나의 합이 5 이상인 주문들을 시전한 후에, 깨어납니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/371637d515d9021c0e2dd5b17a0cc1b40465c3ac0fd9a0e55b38ca055fa326c4.png"	""	"\"엄마, 나 5마나만 더 있다 일어날게.\""	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/b1d1a64b3837f1fcb6b1f9da90a3d65e2e7afd5ffef2dfa74d2f815a1cea62c9.png"	[53]	{"relevant":true,"constructed":true}
53974	1	"53974-naga-sand-witch"	4	[]	92	4	1158	3	"Mike Sass"	5	5	5	"나가 모래 마녀"	"<b>전투의 함성:</b> 내 손에 있는 주문들의 비용을 (5)로 바꿉니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/65e1e52d660e46630a5472023de84ca9d7460a78bdb9645624345df74c8aee40.png"	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/ab2cca0c997487c9b94ed9bfe2706155e662daf0b2bc168c7ba412a8f919a7fb.png"	"주문하시겠어요? 직업은요? 비용은요? 대상은요? 과부하되는데 괜찮으신가요?"	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/ad12f169e8c2bccd7b3915736d6535b72c64dfcf4908420fbd623381a551b1ed.png"	[8]	{"relevant":true,"constructed":true}
1784	1	"1784-shade-of-naxxramas"	12	[]	11	4	12	4	"Ittoku"	2	2	3	"낙스라마스의 망령"	"<b>은신</b> 내 턴이 시작될 때, +1/+1을 얻습니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/3530d0fe307dfa91bf7c61d1fc52c276f2d8e23ab8f18e1e370ed244fdccceea.png"	""	"전설도 아니면서 그룰보다 높은 생존력을 자랑합니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/b48ef8094a8947be50e94bd2a5da82b60c98f2ea7f67da3e92ae0c98efacda83.png"	[6]	{"relevant":true,"constructed":true}
38530	1	"38530-ravaging-ghoul"	10	[]	11	4	21	1	"Dany Orizio"	3	3	3	"날뛰는 구울"	"<b>전투의 함성:</b> 다른 <b>모든</b> 하수인에게 피해를 1 줍니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/e4db5f0d23e3469b644ee4436c9160a580caed11a1f907766981f1c538104679.png"	""	"설날에는 \"널뛰는 구울\"이 됩니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/e90d1c83d3557a39188eab75fced555b0d6d6be5228d87ac49f3af83752ccbfe.png"	[8]	{"relevant":true,"constructed":true}
1371	1	"1371-stampeding-kodo"	12	[]	20	4	3	3	"Daren Bader"	5	3	5	"날뛰는 코도"	"<b>전투의 함성:</b> 공격력이 2 이하인 무작위 적 하수인을 처치합니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/cb352a46615cab721d362bfc9097f268dfcbf5e99a59db8a1c28f6b8e5cc0d89.png"	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/780c93340b98b8c15e5a778ffc702188023edab14d8fe5d0ef520b5c8a90e456.png"	"이 코도가 미쳐 날뛰고 있습니다!"	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/8bf2246b35ecd7b41e7c27d4056d780b9884b35eee57ae665d0a75b917719833.png"	[8]	{"relevant":true,"constructed":true}
67217	1	"67217-frantic-hippogryph"	12	[]	20	4	1626	1	"Martin Sickree"	7	3	5	"날뛰는 히포그리프"	"<b>속공</b>. <b>명예로운 일격</b>: <b>질풍</b>을 얻습니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/724c6cb6eba1f5ef94923d8136d0c683061914186baf82a904dbe669a1872ce0.png"	""	"한 번 처치하기 시작하면 멈출 수 없어!"	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/50b5d73b68f126112301d108c30fab9d95a038f68fd3fb81b4599b49246c1b2d.png"	[11,53,100]	{"relevant":true,"constructed":true}
2037	1	"2037-antique-healbot"	12	[]	17	4	13	1	"Jesper Ejsing"	3	3	5	"낡은 치유로봇"	"<b>전투의 함성:</b> 내 영웅의 생명력을 8 회복시킵니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/56d03d060cff2f3328bddbb0fbedf2dfab4d496d28a6757aec3db4555b200a83.png"	""	"낡고 녹슬었지만 결정적인 순간마다 날 지켜주던 소중한 녀석입니다. (가끔 폭발하긴 하지만요.)"	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/e77f6d882a51d1785e7d127c348c422f55649ab3c569bcb85c6248a53b70a536.jpg"	[8]	{"relevant":true,"constructed":true}
1915	1	"1915-baron-rivendare"	12	[]	11	4	12	5	"Ralph Horsley"	7	1	4	"남작 리븐데어"	"내 하수인들의 <b>죽음의 메아리</b> 능력이 2번 발동합니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/6f2cb59fb2fab8625ea639e48c106fe1a22a0f503af319c2984a0cce897faaf0.png"	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/abf5ff2bffa6c80d2a689f74dbf6dfe8ec986116c65bca0c99d739f5c1e85d0b.png"	"원래 켈투자드를 지키는 건 5인 기사단이었지만, 한 명은 밤낮 없는 격무에 진절머리를 내며 근무 시간과 복지 혜택이 좋은 죽음의 폐광 경비병으로 이직했습니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/eb917111e7d5db515f3b66f8bc6d3f6220791805883bb7c0259147d4d38bd2e2.png"	[12]	{"relevant":true,"constructed":true}
62515	1	"62515-south-coast-chieftain"	8	[]	14	4	1525	1	"Kagi "	2	3	2	"남쪽 해안 족장"	"<b>전투의 함성:</b> 내 전장에 다른 멀록이 있으면, 피해를 2 줍니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/baaee8df04d73db5857250e0143b2022c2a17e2534b0df0711fdc03d7078d934.png"	""	"소라고둥께서 말씀하셨다!"	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/dde140d70d67d8d804b8ba4c2a7312056ddaa16a8fbee195ee3d829658bbc290.png"	[8]	{"relevant":true,"constructed":true}
