id	collectible	slug	classId	multiClassIds	cardTypeId	cardSetId	rarityId	artistName	manaCost	name	text	image	imageGold	flavorText	cropImage	keywordIds
46897	1	"46897-cheap-shot"	7	[]	5	1125	1	"Rock Niu"	2	"비열한 습격"	"<b>잔상</b>, 하수인에게 피해를 2 줍니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/227886b387b9b9a5cc404ec1426db8a66bd1b83e2f83680f91f0db24a897ec3d.png"	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/7b83301411372f4250552a2c959c9668a8ff06167456b46d92b12fbda89fffed.png"	"때린 곳만 계속 때립니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/c971658c52d725252c7d7e933733870df3beaefabf526b4274afbf3588903933.png"	[52]
47799	1	"47799-pick-pocket"	7	[]	5	1125	3	"Mauricio Herrera"	2	"훔치기"	"<b>잔상</b>, <i>상대편 직업</i>의 무작위 카드를 내 손으로 가져옵니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/61a191718a186aae2f24d29d6c1b5c6d043631c4f844efae9079b10d68097308.png"	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/1361695964631a5d96a6b198e50a844800716008275a4aa7491e32c5a432f7ad.png"	"누구든 가리지 않고 훔칩니다. 노움들만 빼고요. 허리를 지나치게 많이 숙여야 하거든요."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/e551feb6d41da30c6c728cb0a08bc26c022a1a2a4af496f748ab990cfce23216.png"	[52]
48035	1	"48035-violet-haze"	7	[]	5	1127	1	"Alex Horley Orlandelli"	2	"보랏빛 연무"	"무작위 <b>죽음의&nbsp;메아리</b> 카드 2장을 내 손으로 가져옵니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/f917915c52ce6cbf3faf601a80b5451ddabf9d10e6557572560fc1b0fc2768e0.png"	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/729af3051f193fec9b9cdcdc88644b28a81a977d0233c21266cebaaa965fd112.png"	"정예 타우렌 족장의 다음 싱글 앨범명입니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/8e2f19cb1f7b95eed52f77159c5f0a952a8be4b3e98faa67ceafdb6005ec2f2d.png"	[12]
50749	1	"50749-stolen-steel"	7	[]	5	1129	1	"L. Lullabi & K. Turovec"	2	"훔친 강철"	"다른 직업의 무기를 <b>발견</b>합니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/aaaadd328841d1d1e0b4d400acef7d1694499e6bede49620a8dc42dd8a915761.png"	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/c196b914f438f11481108ead174102a362fd442096085ca732d77e9be50c76c8.png"	"스랄이 둠해머를 빌려줄 리는 없다보니..."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/5f47cc14cc0a8ff4b2705174d9853b9bd619c304f95de6c13d788246df97ce55.png"	[21]
56094	1	"56094-waxmancy"	7	[]	5	1403	1	"Lloyd Hoshide"	2	"밀랍술"	"<b>전투의 함성</b> 하수인을 <b>발견</b>합니다. 그 하수인의 비용이 (2) 감소합니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/02abb47ca4ef87ba24b9813102304d19fdf8999ed170c65393e2d874e96c167f.png"	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/5054d3145eae5c176709d162bdcfbe35f235404ba6abe7ec20cc8e2535e7842f.png"	"밀랍술사가 불을 다루며 형체에 생기를 불어넣으니, 다들 그가 미쳤다고 치부했지만 하수인을 직접 제작하는 게 더 저렴한 건 사실이라 하더라."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/fcb41f3203365beb934b740a2810b2325af9cfdaae986b852aeb5e6031eef72e.png"	[8,21]
56526	1	"56526-dirty-tricks"	7	[]	5	1414	1	"David Kegg"	2	"비열한 수법"	"<b>비밀:</b> 상대편이 주문을 시전한 후에, 카드를 2장 뽑습니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/61c86388795bc22d7b924aa82d8a5b5e50d941b51e98b750c0a39a3cf6981386.png"	""	"\"아, 눈에 모래 들어갔는데 찌르기까지 하네!\""	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/101d39fb6171900f90af9e3ef01dc2c38d30b3b45f42a1133b21a47670af862a.png"	[5]
57145	1	"57145-bamboozle"	7	[]	5	1414	4	"Adam Byrne"	2	"속임수"	"<b>비밀:</b> 내 하수인이 공격받으면, 그 하수인을 비용이 (3) 높은 무작위 하수인으로 변신시킵니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/cf0b7a69b94181c1c9547160f371bdc5db5a265804496b85658cadf5a11a002c.png"	""	"\"으하하! 인간 우리 속임수 당했다!\""	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/bbb5844b1e47793bb5f23b58251b45b3563b990880fcb5b154038f68f3426614.png"	[5]
59877	1	"59877-plagiarize"	7	[]	5	1443	1	"Matt Dixon"	2	"표절"	"<b>비밀:</b> 상대편의 턴이 끝날 때, 상대편이 낸 카드들을 복사하여 내 손으로 가져옵니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/523eac522e71ba90fa8b040f94f174a5479805b58e8570e63a521572ad5e5f6d.png"	""	"잘 베끼는 것도 실력입니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/9ee32e053314b3b8adbb1eee820f291afee0d358d4a9b7303c944824e67b480c.png"	[5]
708	1	"708-headcrack"	7	[]	5	3	3	"Ludo Lullabi"	3	"머리 후려치기"	"적 영웅에게 피해를 2 줍니다. <b>연계:</b> 다음 턴에 이 카드를 내 손으로 다시 가져옵니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/2f9af596ce9975b3a10fa7a3409416364735af04dab2cea053e7096b81a687c7.png"	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/276767de5039a489fdc2570187c89f2fca988f11adf7552ccb5aa2b0984aff30.png"	"모든 공격이 실패해도, 머리 후려치기만큼은 당신을 배신하지 않을 겁니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/00cbf238873b219246ed817619bfb245deea8cad956a3cb8bdbb140e8747b9ec.png"	[13]
41834	1	"41834-envenom-weapon"	7	[]	5	27	3	"Mauricio Herrera"	3	"독살"	"내 무기에 <b>독성</b>을 부여합니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/bc4ea148f6c101803d6b5e87f364d422266368e109baddf507b975f7bd6bd32a.png"	""	"맹독보다 독성이 더 강합니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/7d05c63c3b9d7f413f3c4a29fa81653640afa14d7640eebd46522d1238d6fb04.jpg"	[32]
50773	1	"50773-raiding-party"	7	[]	5	1129	3	"Jim Nelson"	3	"약탈"	"내 덱에서 해적을 둘 뽑습니다. <b>연계:</b> 무기도 뽑습니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/f76a2522e451ccc29a31707550d4af7f3d2b1861a90a7b43b05a4c5ddb791aef.png"	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/84e65696af7793160101a3fbd1990611046b046b8ed0520d93aa1969582acd0b.png"	"약탈팟 모읍니다. (해적 풀)"	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/117436009d5ecfd03e10827eb0c7ccd9c90e9a4953204aa8dfee90ac1c54e936.png"	[13]
55246	1	"55246-seal-fate"	7	[]	5	1347	3	"Dave Allsop"	3	"운명의 낙인"	"피해를 받지 않은 캐릭터에게 피해를 3 줍니다. 갈라크론드의 강림을 <b>기원</b>합니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/c790e54a8fdf2eef997dde1f9054a891871f07b0bb264fe1d1f19444dd90109e.png"	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/c339df769b4600f4e6212ceddb8d98ad9035f5777196e619ea6ede551b6c6ca8.png"	"봉투를 가지런히 접은 후에 낙인으로 봉해주세요."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/c1bf14cb11232c21aad4afad0235e202936abe6dec98fc93b23e53cf6def47fe.png"	[79]
2095	1	"2095-tinkers-sharpsword-oil"	7	[]	5	13	1	"Den"	4	"땜장이의 뾰족칼 기름"	"내 무기에 공격력을 +3 부여합니다. <b>연계:</b> 무작위 아군 하수인에게 공격력을 +3 부여합니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/7b87d7692ea4e014d4b52ad23c780378f175e56b0023247f7d6357d454e776c2.png"	""	"주의: 불똥이 튀면 칼에 불이 붙을 수 있음"	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/bbdfd1772041e0b1590d13b5ee5dd929cd626db481fac90a74d52a9ccd38674c.jpg"	[13]
2015	1	"2015-sabotage"	7	[]	5	13	4	"Dave Allsop"	4	"파괴 공작"	"무작위 적 하수인을 처치합니다. <b>연계:</b> 상대편의 무기를 파괴합니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/b5996236206b565739b379c8749b8a898cb87df60a707d3b7e343429a512e2fe.png"	""	"전혀 엉뚱한 하수인이 죽어도 도적들은 그것이 의도한 거라고 우길 겁니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/4a0d33248e575a71dc54e7f8bd6c1960046a947341925ba18bf3fb70a4f4dcad.jpg"	[13]
48748	1	"48748-necrium-vial"	7	[]	5	1127	4	"Vlad Botos"	5	"네크리움 약병"	"아군 하수인의 <b>죽음의 메아리</b> 능력을 2번 발동시킵니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/d183a1b0fe60079a2fac67ddf39aa2b53120a2ee3d3ddda1fb54bf5f0a1bf7c7.png"	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/92950e21a347d954e631898fc764431f3c4c7e091d791b65333ca357698e25e2.png"	"죽을 뻔한 경험을 두 번 연속으로 체험하게 해드립니다!"	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/f1831c9b7a78ae9edd1ec87eada97785d65885dead4064f54a2adaaf09e1655b.png"	[12]
149	1	"149-ancestral-healing"	8	[]	5	2	2	"Dan Scott"	0	"선인의 치유력"	"하수인의 생명력을 모두 회복시키고 <b>도발</b>을 부여합니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/f450fb4c7016349cbdc736d818fcc56fc119b636964350343ef4df79e256ee34.png"	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/ad39c6857f66728187e4ef974dac035ce9c896d792aa4b7ef82753b92b00519e.png"	"이래서 조상을 잘 만나야 합니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/6f7e350d4af250ea4058c1ac61fa57f9e2e39409e3c34c24267fcbedfaca263d.png"	[1]
47222	1	"47222-zap"	8	[]	5	1125	1	"Jason Kang"	0	"찌릿!"	"하수인에게 피해를 2 줍니다. <b>과부하:</b> (1)"	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/d67477258b8ab4f0bfa11e5829fdeb70af6ad476cbe412466c7efdc76e5b8f58.png"	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/1da1a213832135be4643ef58eb76de5593166078f5f75728ee123bb7a0d6ff3d.png"	"의성어로 주문의 이름을 짓다니 주술사들도 은근히 게으르군요."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/5d239041fa17a6cb9afcbd154b82655896389a4aaaf33aa7a412b38a0726a086.png"	[14]
48798	1	"48798-beakered-lightning"	8	[]	5	1127	1	"Evgeniy Dlinnov"	0	"비커에 담긴 번개"	"<b>모든</b> 하수인에게 피해를 1 줍니다. <b>과부하:</b> (2)"	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/11dacae97003bb3104598f1d13879489bb673789be6325ffab4e97034421bef2.png"	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/654e4cd7b7b769bc66aab54ed170730d9b312da58b17286dfe92206de1189237.png"	"주술사 연구실에서 일할 때에는 발을 땅에서 떼지 않는 게 좋을 겁니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/88b3f1e46edf1090fc5dbe969b38e29efb4b14c1ebd7901181f8a8a41e1c459f.png"	[14]
971	1	"971-frost-shock"	8	[]	5	2	2	"Alex Horley Orlandelli"	1	"냉기 충격"	"적 캐릭터에게 피해를 1 주고 <b>빙결</b> 상태로 만듭니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/d9e8bebf0e430801c8969950d63c444f495c52af24ed8a17527231cbd5dac597.png"	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/cbb9a5cbb48a8014351d8dba592079a01c7cb7b80b1d0bf86dd1928d6ecc889e.png"	"냉기 충격!"	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/1c99131c73150cee03dff1fe73fcd003ce8df14e99d9343f89dd4dfd7326aa35.png"	[10]
299	1	"299-forked-lightning"	8	[]	5	3	1	"Ralph Horsley"	1	"갈래 번개"	"무작위 적 하수인 둘에게 피해를 2 줍니다. <b>과부하:</b> (2)"	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/2bd3f314af36c471bf250e62edfb78b5d2387fa5f5f4cdf91449d69652f52746.png"	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/1d5990c48d4191f603481ea936f267e8c3331048b5d010e3b49bb36ead1c4366.png"	"올래 번개와 짝을 이루는 주문입니다. 무슨 말인지 모르겠다고요? 다행이네요."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/e898d235ec48bfd51c2b525c843d10706c2318d10cf742fccccb0a5b7aa5c0ff.png"	[14]
767	1	"767-earth-shock"	8	[]	5	3	1	"Kevin Chen"	1	"대지 충격"	"하수인을 <b>침묵</b>시키고 피해를 1 줍니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/fc53b69be0e366c5e2a9cf43f99993c7637ce6b2d14bfd154055b5541f3143b0.png"	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/5bf091291feb8487de399ae13c48498819b89f95c9002e24a3f78a1d602af0d0.png"	"돼지 충격이라고요? 이런, 아니군요. 배가 너무 고파서 그만."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/070348ba1a3f01f299c61b024423472a564c71188ddad658df8008d54bd830dc.png"	[15]
505	1	"505-lightning-bolt"	8	[]	5	3	1	"Daarken"	1	"번개 화살"	"피해를 3 줍니다. <b>과부하:</b> (1)"	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/22a387c13e02bd57998934a1d2c938b43dde8e3d0eebf317921bd48ee37b7fbc.png"	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/46377e0c83949037e5ae2f18e67762f410357c9703d4606ecdd863de96db15c5.png"	"번개 화살! 번개 화살! 번개 화살!"	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/5e722f0d037df7c922df71c1ea5c309fda01fb137159964311b2b76023fae853.png"	[14]
40423	1	"40423-finders-keepers"	8	[]	5	25	4	"Ben Zhang"	1	"이건 내 거야!"	"<b>과부하</b> 카드를 <b>발견</b>합니다. <b>과부하:</b> (1)"	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/41444bf956ccd123c908f3b3f165a649eb3dbb751f464aaa73166141f5619543.png"	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/9e64567840aaf9814e6db248e96396cce625676960e90684e78187eb181845e8.png"	"무한동력!"	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/b7c1ae7e0be4b80f36b5cfc5831ee01b105e724407adf6ede3cd4b0ae8a472fd.png"	[14,21]
48393	1	"48393-blazing-invocation"	8	[]	5	1125	3	"Dan Scott"	1	"타오르는 기원"	"<b>전투의 함성</b> 하수인을 <b>발견</b>합니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/c146cd9e2c8d01102429592f5b948dbbda8c41422e5eaca847d4379eb0e05e75.png"	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/351e58c9f3c4799bc14755326b830dced73d2a416969e959bdd53d7de286a888.png"	"주술사들의 유행은 매번 바뀝니다. 이번엔 불인가 보군요."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/abca14346a2ac025598acc3a6bcc66700baf8e0dbcd7c3b3e83ed297a83b6f36.png"	[8,21]
49052	1	"49052-voltaic-burst"	8	[]	5	1127	3	"Zoltan Boros"	1	"볼타 폭발"	"<b>속공</b> 능력이 있는 1/1 불꽃을 둘 소환합니다. <b>과부하:</b> (1)"	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/a10ed83849ad5437e80a2fef24a9a405f28b9ec2cda8aa1f4809cac60a42988d.png"	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/c89e5ec86ffd89e810e7bf03f25207734f5996f6f16d6b487ade5bd4f8af83e5.png"	"전지의 구성 요소는 세 가지입니다. 양극, 음극, 그리고 과부하."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/1287c90204c305e1d30e06bc100d0a4a8f72501356ba106a302edd12e57d92c5.png"	[14,53]
49051	1	"49051-totemic-smash"	8	[]	5	1129	1	"L. Lullabi & K. Turovec"	1	"토템 강타"	"피해를 2 줍니다. <b>압살</b>: 무작위 기본 토템을 소환합니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/238bba0c8e65b2184253ef9b8f6b876f649bfcc42e632ca99f9df34d33a25db0.png"	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/9f8446b7801d9c492fd46b3f3a7978ac98a0d924bd89438efadaa3c08c5f3950.png"	"트롤들은 대기권을 돌파할 수 있는 토템을 처음으로 발명했습니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/243c5f6f276c085ca93269a8499b08510944cf60a3248cf3e9f04f5860d0903d.png"	[61]
54965	1	"54965-storms-wrath"	8	[]	5	1347	3	"Zoltan Boros"	1	"폭풍의 분노"	"내 하수인들에게 +1/+1을 부여합니다. <b>과부하:</b> (1)"	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/fcedc330f389b1b678bcc4497904a06fa5c2d72a89cdd49943145d6b0ee1164f.png"	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/3309697fb8dd853811b9b28215ed83ae85df828b62c1458e568a1e97a6ca384d.png"	"열기구를 부수려면 용이 얼마나 필요할까요? 하나, 둘 셋, 우지끈!"	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/b0cba9373ebc1dff3ee2f3475703246533cc7c8ef4bf592ee7a366712755509d.png"	[14]
51	1	"51-windfury"	8	[]	5	2	2	"Justin Sweet"	2	"질풍"	"하수인에게 <b>질풍</b>을 부여합니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/6c90844476ffc6013f9e27802701f8e864508b256482e1049f3fa7984e40743d.png"	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/f0fc8da3b4571cf41e9427fe76d380a0e671eb80c79174c52de7f8be18343989.png"	"질풍노도의 시기가 옵니다. 두 번 옵니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/0f87a8e89a076b1ee48e2f70162c790c53d4c8dcff76a22d676e8087f4fa7e14.png"	[11]
404	1	"404-ancestral-spirit"	8	[]	5	3	3	"Zoltan & Gabor"	2	"고대의 영혼"	"하수인에게 \"<b>죽음의 메아리:</b> 이 하수인을 다시 소환함\" 능력을 부여합니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/5f1513f991d1adc5d918239a546afa12cfbda7d2a717cdf04650069ee86ce1b8.png"	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/8ac7fac05bb5ff69909e49fec98373635eb34f7263bf059b47280ff7b087761c.png"	"네가 죽은 건 추진력을 얻기 위해서였다!"	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/adef14b2ef3a9a68b343b6f27cb3fed2e9192fec9ecf69b60693703069527011.png"	[12]
2006	1	"2006-crackle"	8	[]	5	13	1	"Warren Mahy"	2	"파지직"	"피해를 3- 6 줍니다. <b>과부하:</b> (1)"	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/090e55cf2a1dd3a70c686e50afe81e255f43b15eb26c11466229e0b97555a815.png"	""	"쓸 때 \"파지직\" 소리가 나서 붙여진 매우 성의 없는 이름입니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/3640be29202a8d6f35a7c4f58a1d7840350abf171f4ef50901d5b1578fe113e7.jpg"	[14]
2289	1	"2289-lava-shock"	8	[]	5	14	3	"Zoltan Boros"	2	"용암 충격"	"피해를 2 줍니다. <b>과부하</b>된 내 마나 수정이 모두 잠금 해제됩니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/b9729e23f96e0838e1b30aab43d84b9a45276c211b1a520e332429d26381f039.png"	""	"허니 용암 칩은 충격적으로 맛있습니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/0e39f3484559f737402bd72b35ae2dda1d0b5867055b03c98ac84da0bf1cdc03.jpg"	[14]
2514	1	"2514-ancestral-knowledge"	8	[]	5	15	1	"Zoltan & Gabor"	2	"선조의 지혜"	"카드를 2장 뽑습니다. <b>과부하:</b> (2)"	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/cf0cb5f121bc63462e0b26d5e434c38966c4cf7c059a44f449a48993486e4f06.png"	""	"엄마아아아아아아아아!!!"	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/94fb67516261da11f3369024a248225cf3077722228ce6cb0dd627c2c29f005d.jpg"	[14]
38724	1	"38724-stormcrack"	8	[]	5	21	1	"Mauricio Herrera"	2	"벼락"	"하수인에게 피해를 4 줍니다. <b>과부하:</b> (1)"	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/41e744ead3622034b5a031e147c8e23897acae33d357b59ae340626988737f37.png"	""	"경고: 전기가 흐르는 보랏빛 구체에 손대지 마세요!"	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/39722c8d3d6dee6027b2dddd77e2ecb57908aef5622e50d6c181012a6b8f94c3.jpg"	[14]
42676	1	"42676-cryostasis"	8	[]	5	1001	4	"A. J. Nazzaro"	2	"급속 빙결"	"하수인에게 +3/+3을 부여하고 <b>빙결</b> 상태로 만듭니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/7e407dc8906502e7d7eb55bcc1d9a6816e5802338206f068872dca8da550d991.png"	""	"해독제를 발견하면 녹여는 드릴게!"	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/174c563102c89ee736b530967095746167f466212de202ff14804b3341e1c6b0.jpg"	[10]
43322	1	"43322-crushing-hand"	8	[]	5	1004	1	"Phil Saunders"	2	"분쇄의 손"	"하수인에게 피해를 8 줍니다. <b>과부하:</b> (3)"	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/620e18b70850751e063e348b8e4095f08509cb0763345cd28ecf6a947525d3f6.png"	""	"주술사들과 악수할 땐 항상 조심해야겠습니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/c68887ced8caa32ea17a9e3f229eb34e0a656c5526b293dbbd3d1951823c7253.jpg"	[14]
49853	1	"49853-big-bad-voodoo"	8	[]	5	1129	4	"L. Lullabi & K. Turovec"	2	"대재앙의 부두술"	"아군 하수인에게 \"<b>죽음의&nbsp;메아리:</b> 비용이 (1) 높은 무작위 하수인을 소환함\" 능력을 부여합니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/6ecd982b7b21af3ab63159926a2fae036a7ab4f36931f196533e8a6ce8f557b4.png"	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/2581be465798fc88a79a4885608388a4e1b370a49711db738cf417e7be52ef22.png"	"멀록들은 작은 행복의 부두술을 연습합니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/080e00a7bf1c3efb51ab5a924ea900ec01166387f1b1b70dc01ea4962bf2ac4d.png"	[12]
52468	1	"52468-soul-of-the-murloc"	8	[]	5	1130	1	"Jason Kang"	2	"멀록의 영혼"	"내 하수인들에게 \"<b>죽음의 메아리:</b> 1/1 멀록 소환\" 능력을 부여합니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/442db7c841947c0253e60d2296fbfabe7b3163896048d62835c98925f8031815.png"	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/5dc8fb0d37e1b7c577311de3ffe476e9da060a6df4c043896e1c17551d3d731a.png"	"기존에는 존재하지 않는 걸로 여겨졌습니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/9e85abb5d354437f8be82fd26d087fab6c802c5bd2df3a9f2d327c21d456daa6.png"	[12]
55248	1	"55248-invocation-of-frost"	8	[]	5	1347	1	"Ludo Lullabi"	2	"냉기의 기원"	"적을 <b>빙결</b> 상태로 만듭니다. 갈라크론드의 강림을 <b>기원</b>합니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/4e16b5c71f4bdfa1dd81b424a20b8e2e6b86d1c36b5a6535747db2dedaf02708.png"	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/5d458960f2da43719bf8328134965cfc7ca91aa014dcf29cd5d2971dd0757a91.png"	"과연 냉기 술사 붐은...?"	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/286bb0c663faada6c06f63e117958443ff38ed0313e0743fa575775643da786b.png"	[10,79]
629	1	"629-lightning-storm"	8	[]	5	3	3	"Christopher Moeller"	3	"번개 폭풍"	"모든 적 하수인에게 피해를 2- 3 줍니다. <b>과부하:</b> (2)"	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/0c526edb954f2729c8ae2b129ffad6db9abbceb7645d574d91076ab058fb8b61.png"	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/a901021b080147265f5883b8a2a882b4c199e7800aabd6c2d2b5526e0b4a1d0d.png"	"안타깝지만 우산을 써도 소용이 없을 겁니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/244a4c4c40d03aae547a9f6720753289c5df01288f6c85bfcf1f83fd940852af.png"	[14]
864	1	"864-lava-burst"	8	[]	5	3	3	"Dan Scott"	3	"용암 폭발"	"피해를 5 줍니다. <b>과부하:</b> (2)"	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/ed4119a24f52317e49d0c5a9d2af6042c59f3958351889856631f2bae083117a.png"	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/4de5a379b64cd9ae434fc10f0ff7346c1f02b2edfa2e83082ab142fe55915a6d.png"	"과음한 친구를 마구 흔들면 자동으로 시전합니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/e1c5d023d1a366ac520e8dbd075054bb509740b7894daf53f21fd0142dab96d7.png"	[14]
2620	1	"2620-elemental-destruction"	8	[]	5	15	4	"Tyler Walpole"	3	"파괴의 정기"	"<b>모든</b> 하수인에게 피해를 4- 5 줍니다. <b>과부하:</b> (5)"	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/6de0f4753bfe958521a204944a57ececadc02b79ddbcd15a1b9b4881b992a91e.png"	""	"이쯤되면 정령들이 이렇게나 과격한 존재였는지 생각하게 됩니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/ef517f31a079bfea13b9871a6c375f2239e2b19ac982e83f7721e53327eff621.jpg"	[14]
41879	1	"41879-spirit-echo"	8	[]	5	27	4	"Hideaki Takamura"	3	"영혼의 메아리"	"내 하수인들에게 \"<b>죽음의 메아리:</b> 이 하수인을 내 손으로 다시 가져옴\" 능력을 부여합니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/df573de8d68dbdecca5702f81b887e6bca2e05d65f572f53a4cd339b87c606e8.png"	""	"이 시간부로 우린 모두 해골 기사다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/009edf7483cd24d8d3f09bcc495c30798cfffb86285beb3ed09dcacb89cd3ffb.jpg"	[12]
