id	collectible	slug	classId	multiClassIds	cardTypeId	cardSetId	rarityId	artistName	health	attack	manaCost	name	text	image	imageGold	flavorText	cropImage
48415	1	"48415-holomancer"	12	[]	4	1127	4	"J. Axer"	3	3	5	"홀로그램 기술자"	"상대편이 하수인을 낸 후에, 그 하수인을 복사하여 1/1 하수인으로 소환합니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/55577dbd88f0fdd3daf099147d87b153468908bf4e0ed8b237c8f2feb279ebb2.png"	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/f586112c38733bfb66375c32c46d1fc62d3b12024e03530d4b282b127d880745.png"	"도와주십시오, 적절한 상대여. 그대가 제 유일한 희망입니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/3f07b50d85437aed2b70f8da06f6cea787112398abcc5e530e2ea6c08348be65.png"
50437	1	"50437-snapjaw-shellfighter"	12	[]	4	1129	4	"Matt Dixon"	8	3	5	"덥석턱 등껍질투사"	"양옆의 하수인들이 피해를 받을 때마다 이 하수인이 그 피해를 대신 받습니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/1d9bb8745d99b7f247b6845a228265b7ece07c52ec46859c4536e67e97b4c2ad.png"	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/576f5ad50aa518fb85460e77e17bbb1a45d9838f0bb45dc99db0ce33255c71e7.png"	"아뇨, 트롤이 아니라 거북이가 투사입니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/df6284bf671528de2ab16098d0a52716f7b76bbad8e5b2cd1f98afde79baaaeb.png"
50430	1	"50430-moshogg-announcer"	12	[]	4	1129	4	"Steve Prescott"	5	6	5	"모쉬오그 진행자"	"이 하수인을 공격하는 적은 50%의 확률로 엉뚱한 캐릭터를 공격합니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/08a9cdc5133f08da23604cd21a5d689e3510e41c3dd0196d6b4ebc25e3476ad1.png"	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/0320d5ea17f9499eb63beed753766788ddb320bedffc53df7da09de0a3457bbf.png"	"삶은 그저 0과 1의 조합이 아닙니다. 하지만 앞에 K가 붙으면 아주 끝내주는 진행자라 할 수 있죠."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/451d2a099c7f866dfb78d2a97116f27195ede14cf25ccec1467c79cc0f9e3af3.png"
54288	1	"54288-desert-obelisk"	12	[]	4	1158	4	"Daria Tuzova"	5	0	5	"사막 방첨탑"	"내 턴이 끝날 때, 내 전장에 이 하수인이 셋 있으면 무작위 적에게 피해를 5 줍니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/aa5b586f82441805416126d052efa3588df17799005dc3ecea244fe70453dce9.png"	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/1845ad649c101c85d90e6aeb94c9295205e0ca498fe8226747abfc6568c17ccc.png"	"별의 방첨탑은 울둠 전체를 다른 이들에게서 숨길 수 있습니다. 혹은 무작위 적에게 피해를 줄 수도 있고요."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/4ae618983d4cc93cbb5e90fe3cd253b29202b940e19ed79eb9d884937034cd2a.png"
1686	1	"1686-boulderfist-ogre"	12	[]	4	2	2	"Brian Despain"	7	6	6	"돌주먹 오우거"	""	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/e9ab4c29a920408d8df93ca5650e606ec387857b8e3ea1e7c3eef63557daa250.png"	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/a2f580a56a92860a4a7acf81ae22193fe59e522c286ab47d9d498b54110bdae5.png"	"\"나, 비용에 비해 능력치 좋다!\""	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/d6440240b8cd07b88906d622969bf2a21547851865dd6b1840360121e4b9f90b.png"
932	1	"932-gadgetzan-auctioneer"	12	[]	4	3	3	"Matt Dixon"	4	4	6	"가젯잔 경매인"	"내가 주문을 시전할 때마다 카드를 뽑습니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/3aa2b934a69d9d66a30dcf15be433bfd25cb7574af937fb06322ade2472dbff2.png"	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/a0ec12654f132e3b040da9bfe42d3bd14859e6076a385268dec32976a4180f99.png"	"암시장 경매장을 운영하던 때도 있었지만, 너무 폭력이 난무하는 바람에 옮길 수 밖에 없었답니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/dadf1acf5199a1184678ce5c1a1a7b456fcf2014fa72f3fcd20bff91e7ec5051.png"
2085	1	"2085-gazlowe"	12	[]	4	13	5	"Luke Mancini"	6	3	6	"가즈로"	"비용이 1인 주문을 시전할 때마다 무작위 기계를 내 손으로 가져옵니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/de0f3401799d740bed2fe31b2d65e477bae209a3ac13914982affbd95c88aa1e.png"	""	"가즈로는 고등학교 때 \"뭐든 가장 잘 폭발시키는 친구\" 1위로 선정되었습니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/88f89660a13962a50e27811e2037688323bc393e5202325fa202417664217f30.jpg"
2080	1	"2080-mogor-the-ogre"	12	[]	4	13	5	"Michal Ivan"	6	7	6	"모고르"	"<b>모든</b> 하수인이 50%의 확률로 엉뚱한 적을 공격합니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/0a375df404174b04c47c163fe0cf3869bf8cc3e4532e056dfa5edacf9d493efa.png"	""	"옛날, 모고르의 도움으로 어둠의 문을 다시 열었던 적이 있었습니다. 이제 오우거에게 의지하면 어떻게 되는지 잘 아시겠죠?"	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/1fe8a1e8046ca2e205bce182e949109d4aa18c2589716547b70f29562853758b.jpg"
2262	1	"2262-emperor-thaurissan"	12	[]	4	14	5	"Wayne Reynolds"	5	5	6	"제왕 타우릿산"	"내 턴이 끝날 때, 내 손에 있는 카드들의 비용이 (1) 감소합니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/3f7c3e1bb078ec2e3910455282e3eb569923e1e652dc90ace516874469cc882e.png"	""	"그가 살면서 두 번째로 후회하는 일은, 사악한 불의 군주를 소환해 부족 전체를 노예 신세로 만든 것입니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/728b2aa1236c485cfe0e0d77bf013eaa84e28cffd65eb56ac9839dbc2910ea22.jpg"
2491	1	"2491-mogors-champion"	12	[]	4	15	3	"Steve Prescott"	5	8	6	"모고르의 용사"	"50%의 확률로 엉뚱한 적을 공격합니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/632a913639b3b503eee3eb926aa4d86e9d3a5dc5e5b5d660bf4678f647d55ec4.png"	""	"매우 출중한 실력을 가진 용사입니다. 상대방 대신에 기둥을 향해 돌진하는 일이 잦아서 문제죠."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/b554df7fe19a280ae0948041494baa3673a7a3b6ddd281cb5a2cacce4e70ea53.jpg"
2595	1	"2595-bolf-ramshield"	12	[]	4	15	5	"Wayne Reynolds"	9	3	6	"볼프 램실드"	"내 영웅이 피해를 받을 때마다 이 하수인이 그 피해를 대신 받습니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/fc0e95075a08eef47fa626871f3c172362495d6afa98a03a8b0c1dd05545860f.png"	""	"볼프는 대 마상시합에서 매번 2등을 차지합니다. 볼프는 대 마상시합에서 매번 2등을 차지합니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/8b81e109beb391be389ab31d6fcc0f631d50fb0d0284659d08c5806a251720ba.jpg"
38873	1	"38873-ancient-harbinger"	12	[]	4	21	4	"Zoltan Boros"	6	4	6	"고대의 선구자"	"내 턴이 시작될 때, 내 덱에서 비용이 10인 하수인을 내 손으로 가져옵니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/4507aa543ea0a296b4ef2138ad6425ca8046de1a0ee6d156c3ea68d0c8d61c89.png"	""	"\"여보, 잠깐 상점에 가서 비용이 10인 하수인 하나만 구해다줄래? 고마워.\""	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/263d79e63a472529f039941b4ee1397e316cb91172a8881977bd78d6f4f79ddd.jpg"
38517	1	"38517-nerubian-prophet"	12	[]	4	21	1	"Lars Grant-West"	4	4	6	"네루비안 예언자"	"내 턴이 시작될 때, 이 카드의 비용이 (1) 감소합니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/daf18f70497ad711e68c7b28fad15ed1a6ff1ce261bd994115efbccf09e9adb5.png"	""	"그분께서 별빛으로 속삭이셨다... 그분은 내 비용을 감소시키겠다고 하셨다..."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/c3a08fbbd0d93989a583d05db91b7f3c9f7f767c644257af4ced418934d13473.jpg"
42791	1	"42791-nerubian-unraveler"	12	[]	4	1001	4	"Lars Grant-West"	5	5	6	"네루비안 해결자"	"주문의 비용이 (2) 증가합니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/d294d3a84ce74a77e93be975f19ccdf62c12addef5cd0ed285f7f150096e9e9f.png"	""	"범인은 이 안에 있습니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/b079047f94adef885ec0bf927658ae141ba2f4c81c2efe33900fed7f78cab09c.jpg"
753	1	"753-stormwind-champion"	12	[]	4	2	2	"Doug Alexander"	6	6	7	"스톰윈드 용사"	"내 다른 하수인들이 +1/+1을 얻습니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/9999523d7c0a569525529c7ed6667a6d7270e4d6bbbd71a36be1bbe86a8cce4c.png"	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/d4ff510d2a9355df3825b05d96de8392ace49f16f1c701b595c26d52b02fa698.png"	"데스윙이 스톰윈드를 쑥대밭으로 만들었을 때, 분대에서 유일하게 살아남은 병사입니다. 그는 지금 답답함에 속이 부글부글 끓습니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/32acc2a70e6a0ed631a0a23d293fdf2bc3537a514c4e67c7f620267b2cac94e6.png"
712	1	"712-war-golem"	12	[]	4	2	2	"Dave Kendall"	7	7	7	"전쟁 골렘"	""	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/f5c260f2f22454e3b222d28ed144e64979d886da0c5b6a48c95d79a5c079e21d.png"	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/5352aec925b60ff4e649a7e140d11c82486a98efcfda4daf4f515d95a3fcd4a5.png"	"골렘은 두려움을 느끼지 못합니다. 그래도 공포를 시전하면 도망가더군요. 본능일까요? 아니면 따돌림받기 싫어서?"	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/dd5523b3132671e82341fd615cd64426220fc7a7c22dd55cbef6337f9fc9eb8e.png"
2086	1	"2086-troggzor-the-earthinator"	12	[]	4	13	5	"Mike Sass"	6	6	7	"대지종결자 트로그조르"	"상대편이 주문을 시전할 때마다 힘센&nbsp;바위턱트로그를 소환합니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/09d16544cbd4339d6199b8315393d631d71d528f8f66694be24968977528da9a.png"	""	"어떻게 대지를 종결하냐고요? 글쎄요."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/34eb3bded99efe59db42e6d6505dac19b062be75cf0bd4e5d08b765ea34a53d3.jpg"
46655	1	"46655-worgen-abomination"	12	[]	4	1125	4	"Dave Allsop"	6	6	7	"늑대인간 누더기골렘"	"내 턴이 끝날 때, 피해를 받은 다른 <b>모든</b> 하수인에게 피해를 2 줍니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/2589a38c86609bba1bbcdc0accab52b36bcd224773316437f6458608e4c7ba89.png"	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/96086699db311b33c630fbbb9dab92c43c7d29920f987ae0fafd38545855a4d5.png"	"죽은척하기 놀이 또 하고 싶은 사람!?"	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/98e4e5d3b051d0090e59f3de6f90c3be5ff6cbf6a5d70a75318b76dcb29a1f5c.png"
52417	1	"52417-underbelly-ooze"	12	[]	4	1130	3	"Danny Dai"	5	3	7	"마법의 뒤안길 수액"	"이 하수인은 피해를 받고 생존한 후에, 이 하수인을 복사하여 소환합니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/8c757bb556bbc20b2ab6dddfc5328cb3fd0960bb552873217c78de46db086672.png"	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/10cf0f71a234cc39abff3198994d6e6f315fa5c7c36329e6559880e4f69abb12.png"	"무기를 파괴하진 않지만 아주 험상궂은 수액입니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/7c1d74c21e0b5d218625ce0f5f4c291ff9a0fb18ad9d98442f454f217b0ac4ad.png"
53218	1	"53218-exotic-mountseller"	12	[]	4	1130	3	"Maria Trepalina"	8	5	7	"희귀 탈것 상인"	"내가 주문을 시전할 때마다 비용이 3인 무작위 야수를 소환합니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/b54bd54aaa57d10f0a32b849ad2650f9a3e027d2451e5d26602a879058369c07.png"	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/44934d8344bf892f84c4bf1fa52ed2fc4af3ab82d43f68ca171ac1844a1e29cd.png"	"\"이 안에 다람쥐가 얼마나 많이 들어가는데요!\""	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/d2b5be2d5a0fb1149a2a2599655f1933f59206d3c35afa6fa10271452692f35e.png"
56622	1	"56622-kaelthas-sunstrider"	12	[]	4	1414	5	"James Ryman"	7	4	7	"캘타스 선스트라이더"	"내 턴마다 세 번째로 시전하는 주문들의 비용이 (1)이 됩니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/2f5f7298ee859f5165cd0425bf2f6e3bce2c727effec8e23f86de043523a3c87.png"	""	"\"용의 강림은 잠시 머무르는 곳이었을 뿐이다!\""	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/6fd921e4bad495bfbab5d8eca6bfce26183dd8b2d38f36d9a08359d6e7a0c51a.png"
61174	1	"61174-keymaster-alabaster"	12	[]	4	1443	5	"Rafael Zanchetin"	8	6	7	"열쇠지기 알라바스터"	"상대편이 카드를 뽑을 때마다 그 카드를 복사하여 내 손으로 가져옵니다. 그 카드의 비용이 (1)이 됩니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/60c303ffead2cc6d6afbe7f0566d1cda4531f1fc33375910d760cdd660249eb3.png"	""	"무수한 열쇠의 요청이...!"	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/783eeb3b93a16c989128dd06d494f84439352e57bb90d4d64ee8e015fb4adef9.png"
526	1	"526-gruul"	12	[]	4	3	5	"Kev Walker"	7	7	8	"그룰"	"각 턴이 끝날 때, +1/+1을 얻습니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/9a9891e095f20ffb164104040d443a9e4ddc1ee54f20da485cbdfff16a87d34a.png"	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/e3efb88ac9c0cc7e4ced063a62ec6631291320a1cb2ba31144d9f7331c417004.png"	"그룰은 \"용 학살자\"입니다만, 사실 용들을 꼭 안아주고 싶었을 뿐입니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/6a591f634dfb8848dfeabcb8b70407766054577998a471818378a23f93d9740e.png"
1794	1	"1794-kelthuzad"	12	[]	4	12	5	"Chris Robinson"	8	6	8	"켈투자드"	"각 턴이 끝날 때, 이번 턴에 죽은 모든 아군 하수인을 소환합니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/5a784ebce7f8047616a4307728617bf0023353fa4c1fce621d3ccc927ae42a06.png"	""	"켈투자드는 리치 왕의 부름에 저항할 수 없었습니다. 녹음된 목소리로 리치 왕의 덕을 찬미하는 전화가 계속해서 걸려왔거든요."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/37110dddd9e2fd08ccb8bcf7f22fb8e9282b4b4c7a8e9d2264581acd6d6c7240.jpg"
2910	1	"2910-naga-sea-witch"	12	[]	4	20	4	"Ben Zhang"	5	5	8	"나가 바다 마녀"	"내 카드의 비용이 (5)가 됩니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/55f61db4f00319f408c1ee17ee4a249af2d730d7a56cca4e252a77a934238be3.png"	""	"한때 매우 한결같은 카드였습니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/4037cf59dee50d93eb9c8ec8eea205fcb14d4e61a3d29164fc144ed197d2b062.jpg"
38895	1	"38895-the-boogeymonster"	12	[]	4	21	5	"Alex Horley Orlandelli"	7	6	8	"괴물"	"이 하수인은 공격하여 다른 하수인을 처치할 때마다 +2/+2를 얻습니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/e1f657bc0eddbcf6e5ef88192fde41dbcde134930123aa0ed9ea6c77a99aa7e6.png"	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/d4dd5121fc88099245936e6803531ed7dd8d0421e34a645ccc8fb969d6030c9f.png"	"불멸자도 가리지 않고 잘 먹지만, 소화 불량에 걸리는 경우가 많다고 하네요."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/0fa6092443225ceae36756d8c13928cfcec624a9f468547b2232f866438341b1.jpg"
38522	1	"38522-eldritch-horror"	12	[]	4	21	1	"Mike Sass"	10	6	8	"기괴한 공포"	""	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/286ae4596c25e820e12123948267a04f423fcf68f63c49d1c0d4e151a3a1f0c5.png"	""	"'기괴한 공포'라는 이름이 붙지 않았으면 다른 삶을 살았을지 궁금하군요."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/61df26a28660394c98879ebffa8bc3f07db8670947004364088c99c731029675.jpg"
46032	1	"46032-grand-archivist"	12	[]	4	1004	4	"Ursula Dorada"	7	4	8	"고위 기록관"	"내 턴이 끝날 때, 내 덱에 있는 주문을 시전합니다. <i>(대상은 무작위로 선택)</i>"	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/dc0ef1cec73bebbab74f5376fd6d6c54957a48a006191c4e59f08fb492350b8a.png"	""	"필수 소양: 뾰족한 모자를 찾아야 합니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/27e40a094cb05674ab6a3832a0a4f463fac9b19fd2d66994f356eb921b804baf.jpg"
40955	1	"40955-mayor-noggenfogger"	12	[]	4	25	5	"Tooth"	4	5	9	"시장 노겐포저"	"모든 대상이 무작위로 선택됩니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/a1052729ab16848c35ffef9801b8a3cf30458453dbf9102540af26ede883056a.png"	""	"이 카드 설명은 무작위로 생성되었습니다. 만약 이 단어들의 조합을 이해할 수 있다면 그냥 우연일 뿐입니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/c533dc6e754be6f3f6d59d39ee75dfdd5e15901e73bac2913fee32d9e9a20c41.png"
211	1	"211-sea-giant"	12	[]	4	3	4	"Svetlin Velinov"	8	8	10	"바다 거인"	"전장의 다른 하수인 하나당 비용이 (1)씩 감소합니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/37b7b6384057bb4cfa1e02282ce4019cf04b7832224d318b8dbb725d89ccbb80.png"	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/e31cc2fe7e9d8df8f8f3ef1a1474ee739a694db4377b599d8e0e63c9a35fb689.png"	"거인과 바다"	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/d42d76ca907beca75bc617855b5b43165050d59d018915b897c8abd7e8695229.png"
2512	1	"2512-frost-giant"	12	[]	4	15	4	"Greg Staples"	8	8	10	"서리 거인"	"이번 게임에서 내가 영웅 능력을 사용할 때마다 비용이 (1)씩 감소합니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/a367f085c8a6e099bc0a76833d22f934afde6e31fdaec2ab7f58af837ff3f54e.png"	""	"수염인지 얼음인지 헷갈릴 법도 하죠."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/543e409a75f82b1277ccaf8c6d1c88ac6c9ed3f77350eac271cacb93af8874cb.jpg"
38521	1	"38521-faceless-behemoth"	12	[]	4	21	1	"Zoltan Boros"	10	10	10	"얼굴 없는 괴수"	""	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/f336b486d29892153fe06883e7aad160d78b0870838eb69fb9558c241e8fe9e3.png"	""	"이름 후보: 집채만한 얼굴 없는 자, 얼큰이, 테디."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/482ae5ab65a6c2fea84e4d8086864a7418a337f5d844b34fa686a1d9dbb3e6fd.jpg"
38312	1	"38312-yshaarj-rage-unbound"	12	[]	4	21	5	"Samwise"	10	10	10	"해방된 분노 이샤라즈"	"내 턴이 끝날 때, 내 덱에서 하수인을 소환합니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/cb3dfd25a44f694598481554de01a667481ceddbc3446184896164ccd98241a7.png"	""	"분노를 받아들이라고 하지만 정작 자신은 분노를 해방하고 있습니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/3b14d2e7dd59ea6f4244e2ad7c15d3fb066b2a6384ce17a5dbee70cebabac2e4.jpg"
52420	1	"52420-big-bad-archmage"	12	[]	4	1130	4	"Mauricio Herrera"	6	6	10	"커다란 나쁜 대마법사"	"내 턴이 끝날 때, 비용이 6인 무작위 하수인을 소환합니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/d0a9e676af07d033dfbcd4354126206c0d818a9be6f85440135e47b05d235557.png"	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/f638c653ef041841e032bbd28c869dabc3046958af4ae4715f13b9572a931cc7.png"	"\"도망쳐라, 꼬마야! 달아나라!\""	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/87b5b55cddbf6a1a9009d7d05adb05f81a70b59a808851926f7c9dba3b990a0e.png"
39426	1	"39426-arcane-giant"	12	[]	4	23	4	"Dan Scott"	8	8	12	"비전 거인"	"이번 게임에서 내가 시전한 주문 하나당 비용이 (1)씩 감소합니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/bb5c178fc70d04a1ecbec46f85d6d42c9834e611f95832aa708bfe6f4715b61e.png"	""	"카라잔의 지맥에 끌려 여기까지 왔다고 합니다. 사실은 모로스의 요리 솜씨에 반한 것이지만요."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/09245cf0e68b9bc6615e44d8515a2ccb1b7a46c31662002119caabdf599cf467.jpg"
