id	collectible	slug	classId	multiClassIds	cardTypeId	cardSetId	rarityId	artistName	health	attack	manaCost	name	text	image	imageGold	flavorText	cropImage	keywordIds	duels
2057	1	"2057-illuminator"	12	[]	4	13	3	"Jim Nelson"	4	2	3	"광휘의 노움"	"내 턴이 끝날 때 내 전장에 <b>비밀</b>이 있으면, 내 영웅의 생명력을 4 회복시킵니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/9fcef2769117c31d883cfdecee5f97634d34a7c3f877fe252901cb695dcf20ed.png"	""	"\"루모스!\"라고 외치진 않습니다. 여기가 뭐 호그와트도 아니고..."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/a9a4bab4218d0c5748934d109a6b469514ea325e995a21aaabc5cf25099a50dc.jpg"	[5]	{"relevant":true,"constructed":true}
59164	1	"59164-instructor-fireheart"	8	[]	4	1443	5	"Rafael Zanchetin"	3	3	3	"교관 파이어하트"	"<b>전투의 함성:</b> 비용이 (1) 이상인 주문을 <b>발견</b>합니다. 이번 턴에 그 주문을 시전하면, 이 효과를 반복합니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/8ac3ad45d6822a851abd77951191d44353b25e13b530126028cbd6563722fb91.png"	""	"가슴에 불꽃을 품고 있다면 죽음도 당신을 막을 순 없을 겁니다. 소작이 먼저 터지거든요."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/81e36735d54fac6388f02f6ebeddc2f73d19ab4c7d22f9dc12242a34b88caa10.png"	[8,21]	{"relevant":true,"constructed":true}
60043	1	"60043-cult-neophyte"	12	[]	4	1443	3	"Matt Dixon"	2	3	2	"교단 수련사"	"<b>전투의 함성:</b> 다음 턴에 상대편이 시전하는 주문의 비용이 (1) 증가합니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/171995c48d37f0402bd61e3534af13f0bf99612c46acf550039312fbf10860ea.png"	""	"새로운 신자의 부족함을 효율적으로 이용합니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/eab0ac49339a921ee0fd2fbd5f338bb29ad3f97dde5d93c25e2ae5e80fd91244.png"	[8]	{"relevant":true,"constructed":true}
60004	1	"60004-professor-slate"	3	[]	4	1443	5	"A.J. Nazzaro"	4	3	3	"교수 슬레이트"	"내 주문이 <b>독성</b> 능력을 가집니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/caa773e7e41d596d79e38d1d5f474c04f6b9c90465554c0887fc1759ba48758a.png"	""	"\"걱정 마세요. 아주 빨리 끝날 겁니다. 수천 년 같이 '느껴지겠지만' 실제로는 아니예요!\""	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/0ae7d1a620d40911d0f8de68bfeefe00c99a45d0eb3e17880da6b57a05891f55.png"	[32]	{"relevant":true,"constructed":true}
62924	1	"62924-knight-of-anointment"	5	[]	4	1525	1	"Zoltan Boros"	1	1	1	"구세의 기사"	"<b>전투의 함성:</b> 신성 주문을 뽑습니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/adc38d199d5dd8c2ec26df8fe95f742dd234775f7c9ef992ce8d8791fe353919.png"	""	"\"당신을... 부상자로 임명합니다.\""	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/549cb98d7a5dfb32af32439e2eff543fd49ccb2501c95f8a80c0bfeade0ace41.png"	[8]	{"relevant":true,"constructed":true}
61128	1	"61128-redeemed-pariah"	14	[]	4	1466	1	"Zoltan Boros"	3	2	2	"구원받은 추방자"	"내가 <b>추방자</b> 카드를 낸 후에, +1/+1을 얻습니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/673f4fca9a238cb7160fa876512b46086fd522cb0bdb34930b33aad26981dfc9.png"	""	"심봤다! 여기 이 나뭇가지 좀 보세요!"	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/a7fd8098ce02af68c7e94c2e9df97b36abfa5ce738ed7fdde2e86322b6dfcf00.png"	[86]	{"relevant":true,"constructed":true}
70232	1	"70232-legionnaire"	12	[]	4	1626	1	"Konstantin Turovec"	3	9	6	"군단병"	"<b>죽음의 메아리:</b> 내 손에 있는 모든 하수인에게 +2/+2를 부여합니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/fd3cc679ec416207a554d42cc85d25215ccbd21fdeb7c9bdf92979cf02c1bf2b.png"	""	"<i>*불타는 군단과 관련 없음을 밝힘</i>"	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/3d9d99e3428580e7ee84811b401e1c8620bdfb2852b6a1d408dcb775a9da968b.png"	[12]	{"relevant":true,"constructed":true}
59411	1	"59411-lord-barov"	5	[5,10]	4	1443	5	"Zoltan Boros"	2	3	3	"군주 바로브"	"<b>전투의 함성:</b> 다른 <b>모든</b> 하수인의 생명력을 1로 만듭니다. <b>죽음의 메아리:</b> <b>모든</b> 하수인에게 피해를 1 줍니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/0a0bcb1edaf6f1c85e4e8ef885051f9b8c19d4079206a74ee09cfc1be678dd68.png"	""	"켈투자드에게 스칼로맨스를 넘기고 잔류한 알렉세이 바로브는 \"감독\"이 필요하다는 명분을 내세웠습니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/013dddd5841338e75c6a9153fe33bc175d975f4dcebc16726716b2ff24d5ab96.png"	[8,12]	{"relevant":true,"constructed":true}
62887	1	"62887-oil-rig-ambusher"	7	[]	4	1525	3	"Maria Trepalina"	4	4	4	"굴착지 매복꾼"	"<b>전투의 함성:</b> 피해를 2 줍니다. 이번 턴에 이 하수인이 내 손에 들어왔다면, 피해를 4 줍니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/bd7c7404ee922ac4be36acb9ae0d0d7aec5c9dd57bd5ea6719f72067889ad1ee.png"	""	"마지막 사고가 일어난 지: 0일째"	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/ec491863bada97462064e10c4b91d1e2f1c905d63c44c384c0612819f94702d2.png"	[8]	{"relevant":true,"constructed":true}
46082	1	"46082-hungry-ettin"	12	[]	4	1004	3	"Dave Allsop"	10	4	6	"굶주린 거인"	"<b>도발</b>, <b>전투의 함성:</b> 상대편에게 비용이 2인 무작위 하수인을 소환해 줍니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/ef82cf9dc1c76341bd115d7c9904f87d6b7875bffd4f13b4e66b123478269345.png"	""	"먹어도 먹어도 채워지지 않는 굶주림입니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/8dd23c909ba9093cead92eae3b9009e5d88b743c6f6135618933faebe53d406b.jpg"	[1,8]	{"relevant":true,"constructed":true}
64722	1	"64722-nobleman"	12	[]	4	1578	4	"Konstantin Turovec"	3	2	3	"귀족"	"<b>전투의 함성:</b> 내 손에 있는 무작위 카드를 황금 카드로 복사합니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/aab431702dce04c0eb0dbfd894f0d6f245ca330231767a4dd8042298370513b3.png"	""	"직업이 뭐냐고요? '부자'입니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/6093a8e76bab5acedbbd5fcfa6dea6dff75477a2863c2bf917c8c1a785289a6e.png"	[8]	{"relevant":true,"constructed":true}
338	1	"338-grommash-hellscream"	10	[]	4	3	5	"Glenn Rane"	9	4	8	"그롬마쉬 헬스크림"	"<b>돌진</b> 피해를 받은 상태면 공격력을 +6 얻습니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/31fdf863bb17b2e5db44554e646974c6e8093dcb1ea860bd51ec31d45f8f5d45.png"	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/22f6165bf47e15bdc2bab6c1fac10d085237350b5ae7d1577024ef6cd44d6eda.png"	"그롬마쉬는 만노로스의 오염된 피를 마시고, 오크들에게 영원히 사라지지 않는 초록색 피부와 붉은 눈을 남겼습니다! 썩 좋은 생각은 아니었던 것 같네요."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/097beabe6b708283c29683939a4f4b0193b1194039abd8e69428926a3b7688d0.png"	[4]	{"relevant":true,"constructed":true}
1937	1	"1937-shadowbomber"	6	[]	4	13	4	"Matt Dixon"	1	3	1	"그림자 폭격수"	"<b>전투의 함성:</b> 각 영웅에게 피해를 3씩 줍니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/ab8905e273d0fb838058e9695f622b2e6a714f6c8ff0199084e834ae6140b8d2.png"	""	"아프냐? 나도 아프다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/2932d216827ad63bed0c303a4704061aade758300e22f2523cc8468f4d33db67.png"	[8]	{"relevant":true,"constructed":true}
38876	1	"38876-shadowcaster"	7	[]	4	21	4	"J. Meyers & A. Bozonnet"	4	4	5	"그림자술사"	"<b>전투의 함성:</b> 아군 하수인을 선택합니다. 그 하수인을 비용이 (1)인 1/1 하수인으로 복사하여 내 손으로 가져옵니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/41476f4015322e1d760ba5591a78c4520ae560ce49c372cce31f022acc982d6c.png"	""	"그림자를 훔쳐 작은 모조품으로 만든 뒤에 선반에 진열해두려면 우선 상대의 허락을 받으세요. 그러면 아주 조금이라도 이해해주지 않을까요?"	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/3e505e19823b43e8af872d17275f8f7fa4c3fbbc4432e72c6cdec4c667092ed5.jpg"	[8]	{"relevant":true,"constructed":true}
70243	1	"70243-grimtotem-bounty-hunter"	12	[]	4	1626	4	"Konstantin Turovec"	2	4	3	"그림토템 현상금 사냥꾼"	"<b>전투의 함성:</b> 적 <b>전설</b> 하수인을 처치합니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/0df29196fae302aa943053fa2b7fe523ecb9559ab096c36c8f91597663c3db49.png"	""	"우리 대신 많은 일을 해결해줄 겁니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/37c7fab68f7cf8f79b21900cc2fce017be1d8d5ffd9e84db46708731a5002768.png"	[8]	{"relevant":true,"constructed":true}
38340	1	"38340-forbidden-ancient"	2	[]	4	21	4	"Grace Liu"	1	1	1	"금단의 고대정령"	"<b>전투의 함성:</b> 마나를 모두 소모합니다. 소모한만큼 +1/+1을 얻습니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/d8f0198b10e78f53337672f4addee281e1b4a9a7b7e4c44bdda9a9a3b1d3e656.png"	""	"이 고대정령은 주변 선술집에서 '박사 붐' 카드를 소매에 숨기고 있다가 발각되어 쫓겨났습니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/d6470e49d7d024d289525fc2007d97aedfc256d3c1b5d7def23df59ddaef744c.jpg"	[8]	{"relevant":true,"constructed":true}
62549	1	"62549-gruntled-patron"	12	[]	4	1525	1	"Ivan Fomin"	3	3	4	"기분 좋은 손님"	"<b>광폭:</b> 다른 기분 좋은 손님을 소환합니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/d3b42fb73b88a17bcbf98485b1e3db3165fb3b8c7e60b4800e41822ad046350c.png"	""	"흥이 깨지지 않도록 주의하세요."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/1a8ee8d4792a2510bd6da53087b54c7410796a1053544014ba9514ad90a74067.png"	[99]	{"relevant":true,"constructed":true}
70234	1	"70234-knight-captain"	12	[]	4	1626	1	"Anton Zemskov"	3	3	5	"기사대장"	"<b>전투의 함성:</b> 피해를 3 줍니다. <b>명예로운 일격:</b> +3/+3을 얻습니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/70c2e6341e6c960862bb98ace74490472f091c9d0e4a6cc041c2fb9f1d1d3d0f.png"	""	"귀를 찔리지 않게 늘 조심해야 합니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/b62d0c1587b3671897cc903a1c6c5b84fda9ac93bfcfa8d32f2fe5b2e424f1d0.png"	[8,100]	{"relevant":true,"constructed":true}
61137	1	"61137-zai-the-incredible"	14	[]	4	1466	5	"A.J. Nazzaro"	3	5	5	"기상천외한 자이"	"<b>전투의 함성:</b> 내 손에서 가장 왼쪽과 오른쪽에 있는 카드를 복사합니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/acf809f14ff1369d2e793797d7c85b8dfaf3fadeefb370152579ca7a1fa995bf.png"	""	"다음 무대로 자이의 남동생, 무미건조한 프랭크의 공연이 펼쳐질 예정입니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/df2bf40ec976f2d0873f68d87a2685fc498a883ee689cd55fbaa73455f1b3788.png"	[8]	{"relevant":true,"constructed":true}
67375	1	"67375-gankster"	12	[]	4	1626	1	"Hideaki Takamura"	2	4	2	"기습꾼"	"<b>은신</b>, 상대편이 하수인을 낸 후에, 그 하수인을 공격합니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/e23a6a8d3c4b0337f9b9725c11600c25b3b3466c7e87fde292112d12ef224ea9.png"	""	"악! 주캐 가져올테니 기다려!"	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/3ddd30d3144543564843af7c3d819a1b07c8bfe442f3c15ce5f621427147cec4.png"	[6]	{"relevant":true,"constructed":true}
79790	1	"79790-street-sweeper"	12	[]	4	1776	1	"Matt Dixon"	2	2	4	"길거리 쓱싹이"	"<b>전투의 함성:</b> 다른 <b>모든</b> 하수인에게 피해를 2 줍니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/a8e3808af78ded96c95fd165784680292276027dc388cd0fd40614369b715c21.png"	""	"\"쓰레기는 제거해야 돼. 넌 쓰레기야. 실버문에 존재해선 안 될 쓰레기.\""	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/6e40d26af21ae6650ddc29cc14de85f3d48712c546c7124e6ffe559b4eaca646.png"	[8]	{"relevant":true,"constructed":true}
64709	1	"64709-guild-trader"	12	[]	4	1578	1	"Yoahua Xu & Junru Zhuo"	4	3	4	"길드 상인"	"<b>교환성</b> <b>주문 공격력 +2</b>"	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/37ca5aceb1285e8763440cbbd5272599d7260a0df6b1689d751263d1cfee6b30.png"	""	"어떻게 했는지는 모르겠지만 전문기술을 6개나 배웠습니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/d92b33a291cdbbbcf6c0b7f05ad7ef28b84e4db993644893c4bcc1da6e64551a.png"	[2,97]	{"relevant":true,"constructed":true}
46069	1	"46069-guild-recruiter"	12	[]	4	1004	1	"Arthur Bozonnet"	4	2	5	"길드 소집관"	"<b>전투의 함성:</b> 비용이 (4) 이하인 하수인을 <b>소집</b>합니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/f55eb812759515d44f9ccaa62d6ffd25d35bce2d4dd34c098a369ca76b972dba.png"	""	"진정한 열정은 발품을 파는 데서 옵니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/b4b456d92f8c5179fca12ae29bd05b3ffac8206a72e8daf36fe79a7640e42209.jpg"	[8,39]	{"relevant":true,"constructed":true}
2049	1	"2049-gilblin-stalker"	12	[]	4	13	1	"Seamus Gallagher"	3	2	2	"길블린 추적자"	"<b>은신</b>"	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/e469b4debe92fe1772d6e07fb591aa119cda56df0c715e9d2d24a6329d447c7d.png"	""	"\"쉿, 무슨 소리 들리지 않아?\" \"아, 잘못 들었을 겁니다.\" - 모든 비극의 시작"	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/d0731e015f033d9dbbe4144ab3f4e0cc30a3115b2a8a75543b5584ac102dc1da.jpg"	[6]	{"relevant":true,"constructed":true}
67207	1	"67207-pathmaker"	2	[]	4	1626	3	"Mauricio Herrera"	4	3	3	"길잡이"	"<b>전투의 함성:</b> 내가 선택하지 않은 내 마지막 <b>선택</b> 주문의 효과를 시전합니다. <b>전투의 함성:</b>"	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/ec9358e6c0192dcf682d52e44e22511116c93b0711537a1d624e42e3bf93d004.png"	""	"당신만의 길을 만든다면 잘못된 길을 고를 일도 없을 것입니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/32fff06074a33fdf86bc1199c5afaae45e213ed253c429d2ddd983e6aed8b607.png"	[8]	{"relevant":true,"constructed":true}
59039	1	"59039-pen-flinger"	12	[]	4	1443	1	"Zoe Feng"	1	1	1	"깃펜 장난꾼"	"<b>전투의 함성:</b> 하수인에게 피해를 1 줍니다. <b>주문폭주:</b> 이 하수인을 내 손으로 다시 가져옵니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/e2091388eec6eef9a3b431e423d3e4ccb82cc48c9c3784805768f03ff236529b.png"	""	"깃펜이 칼보다 근거리 투사체로서 더 강하긴 하죠."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/3fc1dd3864631bc74350b8ce0ff004524261e3e38a59f0d5ed9a5a9a9a4fa838.png"	[8,88]	{"relevant":true,"constructed":true}
64707	1	"64707-deeprun-engineer"	12	[]	4	1578	1	"Cheng Hao"	2	1	2	"깊은굴 기술자"	"<b>전투의 함성:</b> 기계를 <b>발견</b>합니다. 그 기계의 비용이 (1) 감소합니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/e07cffd3939209a01f3b5e9cb7a6d86dce616832f6dce676fa4b1708c8076b4f.png"	""	"깊은굴 지하철 조립 설명서: 부품 30만 개, 조립 순서 60만 번."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/2fbca17d0d01e9cf513f7a91aa5e290146f11f04a9795dcea7afb0a85931e494.png"	[8,21]	{"relevant":true,"constructed":true}
2065	1	"2065-lil-exorcist"	12	[]	4	13	3	"Jim Nelson"	3	2	3	"꼬마 퇴마사"	"<b>도발</b>, <b>전투의 함성:</b> 상대편의 <b>죽음의 메아리</b> 하수인 하나당 +1/+1을 얻습니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/382d96b3603e35633c7bd7de03b5dc485b3d94fc70c8a74cae337634de8a5cc2.png"	""	"아제로스에는 흑마법사가 엉뚱한 악마를 소환했을 때를 대비하여 마을마다 긴급 출동하는 5분 대기조 퇴마사들이 있답니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/85b5a49bfcef0c8e81e855922104e311a32f9591597adf6c3ef117ee41e27d6b.jpg"	[1,8,12]	{"relevant":true,"constructed":true}
61898	1	"61898-wriggling-horror"	12	[]	4	1466	1	"Konstantin Turovec"	1	2	2	"꿈틀거리는 공포"	"<b>전투의 함성:</b> 양옆의 하수인들에게 +1/+1을 부여합니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/b71f0760a011fc56d4893aada39469548a855a026d7820bf0e8093bffae13b01.png"	""	"생긴 건 공포스럽지만, 알고 보면 타고난 춤꾼입니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/084a5b173ead2353b01c38c55a7961d685774aaed6654fd278b0cffef821a7e6.png"	[8]	{"relevant":true,"constructed":true}
79612	1	"79612-scribbling-stenographer"	7	[]	4	1691	3	"Matt Dixon"	4	4	7	"끄적이는 속기사"	"<b>속공</b>, 이번 턴에 내가 낸 카드 하나당 비용이 (1)씩 감소합니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/052dcb3add05881bb0cd40c5783da78877e33b20496ca725f68cd7aac359fbb3.png"	""	"1분에 180 단어나 끄적이다니 경이롭네요!"	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/71bab5166c83c3a1c3877b0db378712ce5d321593f2e0a2558809b7a0a4b4439.png"	[53]	{"relevant":true,"constructed":true}
1657	1	"1657-big-game-hunter"	12	[]	4	3	4	"Chris Seaman"	2	4	4	"나 이런 사냥꾼이야"	"<b>전투의 함성:</b> 공격력이 7 이상인 하수인을 처치합니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/3203141fc16bb7191795db7a14a59ff9346399eea395d6b16df5f7b204136773.png"	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/43bffac3cc6cd2dfbb47b0815fe5c2f23f253ccc58e8943711b34c2f0be8e567.png"	"그에게 데빌사우루스 따윈 코웃음만 나옵니다. 조만간 크롤 칼 하나 들고 오닉시아를 잡으러 간다더군요."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/1ecf39d5e2f4927aca5a1f503aa847780227cf976c1b766799f388bcee2dc5eb.png"	[8]	{"relevant":true,"constructed":true}
79757	1	"79757-attorney-at-maw"	2	[]	4	1691	1	"Alex Stone"	3	1	2	"나락 변호인"	"<b>선택 -</b> 하수인을 <b>침묵</b>시킵니다. 또는 이번 턴에 하수인에게 <b>면역</b>을 부여합니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/b92f8fb48b4a8b9b720b7cdf835e51da2c6b199e7a155a7ec28036de88de590c.png"	""	"법보다 주먹이 가까이 있다는 말... 믿으십니까?"	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/16ae44d38ccdc6d691f99edb6d9e0034f3dd89d4c76ce5fe338604ddf77ea074.png"	[15,17]	{"relevant":true,"constructed":true}
79771	1	"79771-mawsworn-bailiff"	10	[]	4	1691	1	"Vladimir Kafanov"	4	4	5	"나락살이 집행관"	"<b>도발</b>, <b>전투의 함성:</b> 내 방어도가 4 이상이면, +4/+4를 얻습니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/41572129939f399501b0372bf281069795403cfff8e0b9c3c80129ebb90413ab.png"	""	"집행관은 어서 이송하십시오!"	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/8dfc865bef61940fd5dbbdcedb374dee2672be5644a92a5f484d1932d1b4f719.png"	[1,8]	{"relevant":true,"constructed":true}
39169	1	"39169-babbling-book"	4	[]	4	23	3	"A. J. Nazzaro"	2	1	1	"나불대는 책"	"<b>전투의 함성:</b> 무작위 마법사 주문을 내 손으로 가져옵니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/6038b3108334ec859761336bc3a057d869b65d04c33118083480ac6a78a51238.png"	""	"가장 좋아하는 책은 가시덤불 골짜기의 푸른 언덕입니다. 하루 종일 그 책에 대해 떠들더라고요."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/ea0e216c08ed2fb57a0e4f566896b1783b869ab717a7b29c4e60b33384cea74e.png"	[8]	{"relevant":true,"constructed":true}
70027	1	"70027-najak-hexxen"	6	[]	4	1626	5	"Evgeniy Dlinnov"	4	1	4	"나자크 헥센"	"<b>전투의 함성:</b> 적 하수인을 가져옵니다. <b>죽음의 메아리:</b> 그 하수인을 돌려줍니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/ed5a2136fb01a792a0751c1880c699de26da0a98ac25998b543e021260dfa96d.png"	""	"\"전장 반대편에... 친구들이 있네.\""	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/ddc998d1c26606ce7fbaef44b69d33861827dc05cb86933e4d9d2464b916e6b8.png"	[8,12]	{"relevant":true,"constructed":true}
60071	1	"60071-natalie-seline"	6	[]	4	1635	5	"James Ryman"	1	8	8	"나탈리 세린"	"<b>전투의 함성:</b> 하수인을 처치하고 그 하수인의 생명력을 얻습니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/9565e47a161dc218dacf716ffeb9fdae44fe57f625714456819a87e3d3753731.png"	""	"오크의 흑마법을 연구하던 세린은 검은 제국의 비수 잘아타스를 찾아냈습니다. 잘아타스에 손이 닿는 순간, 그녀의 머릿속에 속삭임이 들렸습니다. \"배고파\"."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/6ce7139922e69bc3c1e1a3577894dd0b1a9664082573af348030cf6440657269.png"	[8]	{"relevant":true,"constructed":true}
67237	1	"67237-spammy-arcanist"	12	[]	4	1626	4	"Anzka Nguyen"	4	3	5	"난사하는 비전술사"	"<b>전투의 함성:</b> 다른 <b>모든</b> 하수인에게 피해를 1 줍니다. 하나라도 죽으면, 이 <b>전투의 함성</b>을 반복합니다."	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/00a6d31896ea0a4d84046f73e24818643508211470e2a96db73ccbc6d29f2e49.png"	""	"사실 시전 중 <i>굳이</i> 점프할 필요는 없지만, 재밌잖아요?"	"https://d15f34w2p8l1cc.cloudfront.net/hearthstone/ad93cd949bf26c9a8167ace4dfe9abe4becbed3bc61f8de5fe1529141772371b.png"	[8]	{"relevant":true,"constructed":true}
